YIL,DÖNEM,BASVURU_TIPI,UYRUK,CINSIYET,PUAN,BASARI_DURUMU,KESIN_KAYIT_DURUMU
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,45.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,71.91,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KOSOVA,Erkek,42.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KOSOVA,Erkek,151.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ÜRDÜN,Erkek,94.4,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,58.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,59.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,58.75,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,UKRAYNA,Erkek,53.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,UKRAYNA,Erkek,5.2,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,UKRAYNA,Erkek,47.47,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,60.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,95.52,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,95.65,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,100.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,79.69,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,230.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,87.68,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,97.31,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,82.0,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,77.58,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KUZEY KIBRIS TÜRK CUMHURİYETİ,Erkek,0.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KUZEY KIBRIS TÜRK CUMHURİYETİ,Erkek,45.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,82.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,57.2,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,62.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,81.27,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,87.1,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,3.85,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,26.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,28.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,92.49,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,IRAK,Kadın,54.74,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,IRAK,Kadın,83.28,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FRANSA,Kadın,48.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FRANSA,Kadın,42.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,47.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,100.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,40.32,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,32.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,38.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,51.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,3.38,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,3.71,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,54.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,56.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,16.41,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,58.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,71.35,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KOSOVA,Kadın,70.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KOSOVA,Kadın,62.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,82.7,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,62.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,45.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,53.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,52.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,76.81,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,51.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,60.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,14.02,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,44.1,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,49.53,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,68.58,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,35.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,52.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,70.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,4.85,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,346.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,GÜRCİSTAN,Erkek,8.9,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,GÜRCİSTAN,Erkek,20.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,GÜRCİSTAN,Erkek,65.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,3.1,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,67.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,3.1,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,67.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,4.8,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,4.8,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,53.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,36.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,72.5,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,72.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,42.5,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,42.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,68.75,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,71.0,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,64.24,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,82.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,89.2,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,48.0,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,48.75,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,48.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,49.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,53.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,45.63,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,63.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,2528.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,58.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,70.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,68.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,77.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,2.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,5.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,78.48,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,85.77,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,4.85,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,78.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,32.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,45.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,75.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,70.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,80.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,70.0,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,5.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,66.84,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,1210.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,50.62,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,61.3,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,54.12,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,5.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,79.11,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,5.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,214.0,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,55.63,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ÜRDÜN,Erkek,92.8,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,95.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,4.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,63.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KAZAKİSTAN,Erkek,21.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KAZAKİSTAN,Erkek,70.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KAZAKİSTAN,Erkek,33.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KAZAKİSTAN,Erkek,46.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,3.7,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,67.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,71.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,75.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Kadın,4.7,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Kadın,63.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,75.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,78.42,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,50.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,65.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,77.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,GÜRCİSTAN,Kadın,8.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,4.7,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,50.0,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,67.5,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,58.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,82.5,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,82.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,80.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,81.3,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,217.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,211.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,193.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,35.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KAMERUN,Erkek,1450.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KAMERUN,Erkek,2.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,87.1,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,99.33,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,60.93,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,37.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,41.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,45.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,48.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,58.74,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,5.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,68.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,74.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,47.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KUZEY MAKEDONYA,Kadın,96.25,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Erkek,48.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Erkek,48.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Erkek,65.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,57.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,41.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,58.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,60.94,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Kadın,14.9,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FAS,Kadın,14.68,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,31.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,58.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,45.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,73.08,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,75.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,5.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,97.19,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Kadın,72.15,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,4.91,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,33.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,40.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,45.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,81.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,59.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,48.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,53.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,84.78,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,76.25,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,39.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,52.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,66.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,1450.0,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Kadın,79.67,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KUZEY KIBRIS TÜRK CUMHURİYETİ,Kadın,520.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,251.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,98.52,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,72.22,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,59.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,50.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,55.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,58.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,75.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,68.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,62.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,22.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,3.7,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,42.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FAS,Erkek,0.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FAS,Erkek,75.81,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,80.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,58.34,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,66.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,82.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,2.4,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,50.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AVUSTURYA,Erkek,39.0,Kazandı,KESIN KAYIT YAPMADI
