BASVURU_ID,YIL,DÖNEM,BASVURU_TIPI,UYRUK,CINSIYET,PUAN,BASARI_DURUMU,KESIN_KAYIT_DURUMU
3280,2013,Bahar,Enstitu,TÜRKİYE,Erkek,71.15,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3297,2013,Bahar,Enstitu,TÜRKİYE,Kadın,62.42,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3298,2013,Bahar,Enstitu,TÜRKİYE,Erkek,37.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3303,2013,Bahar,Enstitu,TÜRKİYE,Erkek,55.04,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3305,2013,Bahar,Enstitu,TÜRKİYE,Erkek,64.46,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3305,2013,Bahar,Enstitu,TÜRKİYE,Erkek,64.52,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3305,2013,Bahar,Enstitu,TÜRKİYE,Erkek,66.69,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3308,2013,Bahar,Enstitu,TÜRKİYE,Erkek,64.46,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3308,2013,Bahar,Enstitu,TÜRKİYE,Erkek,64.52,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3308,2013,Bahar,Enstitu,TÜRKİYE,Erkek,66.69,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3317,2013,Bahar,Enstitu,TÜRKİYE,Erkek,22.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3319,2013,Bahar,Enstitu,TÜRKİYE,Erkek,72.39,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3320,2013,Bahar,Enstitu,TÜRKİYE,Erkek,66.29,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3323,2013,Bahar,Enstitu,TÜRKİYE,Erkek,63.74,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3324,2013,Bahar,Enstitu,TÜRKİYE,Erkek,55.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3333,2013,Bahar,Enstitu,TÜRKİYE,Kadın,62.14,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3336,2013,Bahar,Enstitu,TÜRKİYE,Erkek,5.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3339,2013,Bahar,Enstitu,TÜRKİYE,Kadın,75.98,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3345,2013,Bahar,Enstitu,TÜRKİYE,Erkek,71.64,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3347,2013,Bahar,Enstitu,TÜRKİYE,Kadın,63.65,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3348,2013,Bahar,Enstitu,TÜRKİYE,Kadın,62.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3348,2013,Bahar,Enstitu,TÜRKİYE,Kadın,70.23,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3354,2013,Bahar,Enstitu,TÜRKİYE,Erkek,93.71,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3358,2013,Bahar,Enstitu,TÜRKİYE,Erkek,78.93,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3362,2013,Bahar,Enstitu,TÜRKİYE,Erkek,66.06,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3365,2013,Bahar,Enstitu,TÜRKİYE,Kadın,72.87,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3391,2013,Bahar,Enstitu,TÜRKİYE,Kadın,76.06,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3393,2013,Bahar,Enstitu,TÜRKİYE,Erkek,60.95,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3395,2013,Bahar,Enstitu,TÜRKİYE,Kadın,60.39,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3396,2013,Bahar,Enstitu,TÜRKİYE,Kadın,17.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3397,2013,Bahar,Enstitu,TÜRKİYE,Erkek,81.79,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3398,2013,Bahar,Enstitu,TÜRKİYE,Kadın,60.42,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3400,2013,Bahar,Enstitu,TÜRKİYE,Kadın,83.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3401,2013,Bahar,Enstitu,TÜRKİYE,Kadın,73.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3403,2013,Bahar,Enstitu,TÜRKİYE,Erkek,80.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3404,2013,Bahar,Enstitu,TÜRKİYE,Kadın,71.87,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3405,2013,Bahar,Enstitu,TÜRKİYE,Erkek,69.27,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3414,2013,Bahar,Enstitu,TÜRKİYE,Kadın,70.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3415,2013,Bahar,Enstitu,TÜRKİYE,Erkek,30.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3416,2013,Bahar,Enstitu,TÜRKİYE,Erkek,73.36,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3417,2013,Bahar,Enstitu,TÜRKİYE,Erkek,75.08,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3419,2013,Bahar,Enstitu,TÜRKİYE,Erkek,46.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3419,2013,Bahar,Enstitu,TÜRKİYE,Erkek,79.53,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3429,2013,Bahar,Enstitu,TÜRKİYE,Kadın,60.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3429,2013,Bahar,Enstitu,TÜRKİYE,Kadın,96.55,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3433,2013,Bahar,Enstitu,TÜRKİYE,Kadın,70.35,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3435,2013,Bahar,Enstitu,TÜRKİYE,Erkek,79.38,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3436,2013,Bahar,Enstitu,TÜRKİYE,Kadın,62.13,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3436,2013,Bahar,Enstitu,TÜRKİYE,Kadın,81.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3438,2013,Bahar,Enstitu,TÜRKİYE,Kadın,77.1,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3443,2013,Bahar,Enstitu,TÜRKİYE,Kadın,20.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3445,2013,Bahar,Enstitu,TÜRKİYE,Erkek,75.82,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3451,2013,Bahar,Enstitu,TÜRKİYE,Erkek,40.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3452,2013,Bahar,Enstitu,TÜRKİYE,Erkek,70.59,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3467,2013,Bahar,Enstitu,TÜRKİYE,Erkek,65.24,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3473,2013,Bahar,Enstitu,TÜRKİYE,Erkek,74.69,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3475,2013,Bahar,Enstitu,TÜRKİYE,Erkek,77.87,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3482,2013,Bahar,Enstitu,TÜRKİYE,Kadın,62.66,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3490,2013,Bahar,Enstitu,TÜRKİYE,Kadın,71.7,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3491,2013,Bahar,Enstitu,TÜRKİYE,Erkek,70.43,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3493,2013,Bahar,Enstitu,TÜRKİYE,Kadın,71.7,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3496,2013,Bahar,Enstitu,TÜRKİYE,Kadın,65.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3507,2013,Bahar,Enstitu,TÜRKİYE,Erkek,75.67,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3508,2013,Bahar,Enstitu,TÜRKİYE,Erkek,77.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3513,2013,Bahar,Enstitu,TÜRKİYE,Erkek,36.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3539,2013,Bahar,Enstitu,TÜRKİYE,Kadın,81.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3547,2013,Bahar,Enstitu,TÜRKİYE,Erkek,69.63,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3553,2013,Bahar,Enstitu,TÜRKİYE,Kadın,81.9,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3555,2013,Bahar,Enstitu,TÜRKİYE,Kadın,81.1,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3557,2013,Bahar,Enstitu,TÜRKİYE,Erkek,58.58,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3559,2013,Bahar,Enstitu,TÜRKİYE,Kadın,59.62,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3562,2013,Bahar,Enstitu,TÜRKİYE,Erkek,62.19,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3563,2013,Bahar,Enstitu,TÜRKİYE,Erkek,30.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3564,2013,Bahar,Enstitu,TÜRKİYE,Kadın,62.55,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3565,2013,Bahar,Enstitu,TÜRKİYE,Erkek,61.93,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3568,2013,Bahar,Enstitu,TÜRKİYE,Erkek,89.07,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3572,2013,Bahar,Enstitu,TÜRKİYE,Erkek,33.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3577,2013,Bahar,Enstitu,TÜRKİYE,Erkek,68.66,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3586,2013,Bahar,Enstitu,TÜRKİYE,Erkek,69.32,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3589,2013,Bahar,Enstitu,TÜRKİYE,Erkek,62.49,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3597,2013,Bahar,Enstitu,TÜRKİYE,Erkek,74.11,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3611,2013,Bahar,Enstitu,TÜRKİYE,Kadın,66.48,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3612,2013,Bahar,Enstitu,TÜRKİYE,Erkek,61.16,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
3635,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,5.0,Kazanamadı,KESIN KAYIT YAPMADI
3636,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,95.0,Kazanamadı,KESIN KAYIT YAPMADI
3636,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,98.0,Kazanamadı,KESIN KAYIT YAPMADI
3641,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,60.0,Kazanamadı,KESIN KAYIT YAPMADI
3641,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,80.0,Kazanamadı,KESIN KAYIT YAPMADI
3642,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,3.0,Kazanamadı,KESIN KAYIT YAPMADI
3642,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,33.0,Kazanamadı,KESIN KAYIT YAPMADI
3651,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,80.51,Kazanamadı,KESIN KAYIT YAPMADI
3651,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,83.0,Kazanamadı,KESIN KAYIT YAPMADI
3657,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,229.87,Kazanamadı,KESIN KAYIT YAPMADI
3662,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,4.0,Kazanamadı,KESIN KAYIT YAPMADI
3662,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,85.0,Kazanamadı,KESIN KAYIT YAPMADI
3662,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,90.0,Kazanamadı,KESIN KAYIT YAPMADI
3663,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,70.0,Kazanamadı,KESIN KAYIT YAPMADI
3669,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,47.0,Kazanamadı,KESIN KAYIT YAPMADI
3674,2014,Güz,Uluslararası Öğrenci,KAMERUN,Erkek,9.0,Kazanamadı,KESIN KAYIT YAPMADI
3674,2014,Güz,Uluslararası Öğrenci,KAMERUN,Erkek,41.0,Kazanamadı,KESIN KAYIT YAPMADI
3674,2014,Güz,Uluslararası Öğrenci,KAMERUN,Erkek,59.0,Kazanamadı,KESIN KAYIT YAPMADI
3676,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,61.0,Kazanamadı,KESIN KAYIT YAPMADI
3680,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,82.28,Kazanamadı,KESIN KAYIT YAPMADI
3681,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,51.25,Yedek,KESIN KAYIT YAPMADI
3684,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,75.0,Kazanamadı,KESIN KAYIT YAPMADI
3685,2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,68.0,Kazandı,KESIN KAYIT YAPMADI
3686,2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,68.0,Kazanamadı,KESIN KAYIT YAPMADI
3687,2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,61.25,Kazanamadı,KESIN KAYIT YAPMADI
3688,2014,Güz,Uluslararası Öğrenci,İTALYA,Kadın,58.75,Kazanamadı,KESIN KAYIT YAPMADI
3688,2014,Güz,Uluslararası Öğrenci,İTALYA,Kadın,64.0,Kazanamadı,KESIN KAYIT YAPMADI
3689,2014,Güz,Uluslararası Öğrenci,İTALYA,Kadın,90.28,Kazandı,KESIN KAYIT YAPMADI
3691,2014,Güz,Uluslararası Öğrenci,İSVİÇRE,Erkek,69.0,Kazanamadı,KESIN KAYIT YAPMADI
3693,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,75.5,Yedek,KESIN KAYIT YAPMADI
3693,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,76.25,Yedek,KESIN KAYIT YAPMADI
3693,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,77.0,Yedek,KESIN KAYIT YAPMADI
3694,2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Kadın,9.8,Kazandı,KESIN KAYIT YAPMADI
3694,2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Kadın,197.0,Kazandı,KESIN KAYIT YAPMADI
3696,2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Kadın,9.8,Kazanamadı,KESIN KAYIT YAPMADI
3699,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,57.5,Kazanamadı,KESIN KAYIT YAPMADI
3699,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,60.5,Kazanamadı,KESIN KAYIT YAPMADI
3701,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,91.25,Kazanamadı,KESIN KAYIT YAPMADI
3701,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,100.0,Kazanamadı,KESIN KAYIT YAPMADI
3702,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,92.0,Kazanamadı,KESIN KAYIT YAPMADI
3703,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,75.0,Kazandı,KESIN KAYIT YAPMADI
3717,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,63.0,Kazandı,KESIN KAYIT YAPMADI
3718,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,49.5,Kazanamadı,KESIN KAYIT YAPMADI
3719,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,56.25,Kazanamadı,KESIN KAYIT YAPMADI
3721,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,4.8,Kazanamadı,KESIN KAYIT YAPMADI
3724,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,44.5,Kazanamadı,KESIN KAYIT YAPMADI
3724,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,51.25,Kazanamadı,KESIN KAYIT YAPMADI
3724,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,256.0,Kazanamadı,KESIN KAYIT YAPMADI
3725,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,75.5,Kazandı,KESIN KAYIT YAPMADI
3727,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,56.25,Yedek,KESIN KAYIT YAPMADI
3729,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,56.25,Kazanamadı,KESIN KAYIT YAPMADI
3729,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,89.53,Kazanamadı,KESIN KAYIT YAPMADI
3732,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,237.0,Kazanamadı,KESIN KAYIT YAPMADI
3736,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,40.0,Kazanamadı,KESIN KAYIT YAPMADI
3739,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,71.5,Kazandı,KESIN KAYIT YAPMADI
3739,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,73.75,Kazandı,KESIN KAYIT YAPMADI
3740,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,68.0,Kazanamadı,KESIN KAYIT YAPMADI
3741,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,71.5,Yedek,KESIN KAYIT YAPMADI
3741,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,73.75,Yedek,KESIN KAYIT YAPMADI
3745,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,98.31,Kazanamadı,KESIN KAYIT YAPMADI
3747,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,91.2,Kazandı,KESIN KAYIT YAPMADI
3750,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,91.2,Kazanamadı,KESIN KAYIT YAPMADI
3752,2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,3.5,Kazanamadı,KESIN KAYIT YAPMADI
3763,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,201.0,Kazandı,KESIN KAYIT YAPMADI
3764,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,62.0,Yedek,KESIN KAYIT YAPMADI
3764,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,68.75,Yedek,KESIN KAYIT YAPMADI
3765,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,201.0,Yedek,KESIN KAYIT YAPMADI
3766,2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Erkek,75.93,Kazandı,KESIN KAYIT YAPMADI
3771,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,246.0,Kazanamadı,KESIN KAYIT YAPMADI
3775,2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Kadın,73.75,Kazanamadı,KESIN KAYIT YAPMADI
3777,2014,Güz,Uluslararası Öğrenci,HOLLANDA,Erkek,44.5,Kazandı,KESIN KAYIT YAPMADI
3779,2014,Güz,Uluslararası Öğrenci,HOLLANDA,Erkek,55.0,Kazanamadı,KESIN KAYIT YAPMADI
3779,2014,Güz,Uluslararası Öğrenci,HOLLANDA,Erkek,65.5,Kazanamadı,KESIN KAYIT YAPMADI
3781,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,63.0,Kazanamadı,KESIN KAYIT YAPMADI
3783,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,63.75,Kazanamadı,KESIN KAYIT YAPMADI
3785,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,357.0,Kazanamadı,KESIN KAYIT YAPMADI
3799,2014,Güz,Uluslararası Öğrenci,TUNUS,Erkek,46.25,Kazanamadı,KESIN KAYIT YAPMADI
3799,2014,Güz,Uluslararası Öğrenci,TUNUS,Erkek,53.0,Kazanamadı,KESIN KAYIT YAPMADI
3802,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,5.0,Kazandı,KESIN KAYIT YAPMADI
3803,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,1500.0,Kazanamadı,KESIN KAYIT YAPMADI
3806,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,1610.0,Kazanamadı,KESIN KAYIT YAPMADI
3809,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,4.84,Kazanamadı,KESIN KAYIT YAPMADI
3809,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,1490.0,Kazanamadı,KESIN KAYIT YAPMADI
3811,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,853.0,Kazanamadı,KESIN KAYIT YAPMADI
3812,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,51.25,Yedek,KESIN KAYIT YAPMADI
3812,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,56.5,Yedek,KESIN KAYIT YAPMADI
3813,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,51.25,Kazanamadı,KESIN KAYIT YAPMADI
3815,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,4.57,Kazanamadı,KESIN KAYIT YAPMADI
3818,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,70.0,Kazanamadı,KESIN KAYIT YAPMADI
3819,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,66.25,Kazanamadı,KESIN KAYIT YAPMADI
3820,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,78.25,Kazanamadı,KESIN KAYIT YAPMADI
3824,2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,76.0,Kazanamadı,KESIN KAYIT YAPMADI
3825,2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,40.5,Kazanamadı,KESIN KAYIT YAPMADI
3827,2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,12.0,Yedek,KESIN KAYIT YAPMADI
3827,2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,26.25,Yedek,KESIN KAYIT YAPMADI
3829,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,85.41,Kazanamadı,KESIN KAYIT YAPMADI
3831,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,57.5,Kazanamadı,KESIN KAYIT YAPMADI
3832,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,35.0,Kazanamadı,KESIN KAYIT YAPMADI
3832,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,46.25,Kazanamadı,KESIN KAYIT YAPMADI
3832,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,88.11,Kazanamadı,KESIN KAYIT YAPMADI
3835,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,65.0,Kazanamadı,KESIN KAYIT YAPMADI
3836,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,0.0,Kazanamadı,KESIN KAYIT YAPMADI
3839,2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Kadın,15.7,Kazanamadı,KESIN KAYIT YAPMADI
3839,2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Kadın,67.09,Kazanamadı,KESIN KAYIT YAPMADI
3842,2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,218.0,Kazanamadı,KESIN KAYIT YAPMADI
3843,2014,Güz,Uluslararası Öğrenci,UKRAYNA,Kadın,76.0,Kazanamadı,KESIN KAYIT YAPMADI
3843,2014,Güz,Uluslararası Öğrenci,UKRAYNA,Kadın,97.5,Kazanamadı,KESIN KAYIT YAPMADI
3846,2014,Güz,Uluslararası Öğrenci,SUDAN,Erkek,28.5,Kazanamadı,KESIN KAYIT YAPMADI
3846,2014,Güz,Uluslararası Öğrenci,SUDAN,Erkek,33.75,Kazanamadı,KESIN KAYIT YAPMADI
3848,2014,Güz,Uluslararası Öğrenci,SUDAN,Erkek,39.0,Kazanamadı,KESIN KAYIT YAPMADI
3848,2014,Güz,Uluslararası Öğrenci,SUDAN,Erkek,62.4,Kazanamadı,KESIN KAYIT YAPMADI
3849,2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,46.28,Kazanamadı,KESIN KAYIT YAPMADI
3849,2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,96.14,Kazanamadı,KESIN KAYIT YAPMADI
3853,2014,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Erkek,1300.0,Kazanamadı,KESIN KAYIT YAPMADI
3854,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,56.0,Kazanamadı,KESIN KAYIT YAPMADI
3855,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,1430.0,Kazanamadı,KESIN KAYIT YAPMADI
3857,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,63.75,Kazanamadı,KESIN KAYIT YAPMADI
3861,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,82.5,Yedek,KESIN KAYIT YAPMADI
3865,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,0.0,Yedek,KESIN KAYIT YAPMADI
3866,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,228.0,Kazanamadı,KESIN KAYIT YAPMADI
3869,2014,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Kadın,65.0,Kazandı,KESIN KAYIT YAPMADI
3872,2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,70.0,Kazanamadı,KESIN KAYIT YAPMADI
3874,2014,Güz,Uluslararası Öğrenci,UKRAYNA,Kadın,74.5,Kazanamadı,KESIN KAYIT YAPMADI
3875,2014,Güz,Uluslararası Öğrenci,UKRAYNA,Kadın,73.0,Kazanamadı,KESIN KAYIT YAPMADI
3876,2014,Güz,Uluslararası Öğrenci,RUSYA,Kadın,59.5,Kazanamadı,KESIN KAYIT YAPMADI
3878,2014,Güz,Uluslararası Öğrenci,RUSYA,Kadın,58.75,Kazanamadı,KESIN KAYIT YAPMADI
3880,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,45.0,Kazanamadı,KESIN KAYIT YAPMADI
3882,2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Erkek,37.0,Kazanamadı,KESIN KAYIT YAPMADI
3884,2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Erkek,20.5,Kazanamadı,KESIN KAYIT YAPMADI
3886,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,40.0,Kazanamadı,KESIN KAYIT YAPMADI
3889,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,100.0,Kazanamadı,KESIN KAYIT YAPMADI
3891,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,47.0,Kazanamadı,KESIN KAYIT YAPMADI
3891,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,229.87,Kazanamadı,KESIN KAYIT YAPMADI
